id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT024-016,为自由招魂,校对轮,已校对,方法,反军阀者也会更坏,〔后记〕这篇十九年前的旧作，当时未能在台湾发表。现在十九年过去了，我把它发表在《李敖千秋评论丛书》里。十九年来，我唯一该更正的是：我对“军阀”张宗昌们好有一比，实在比得太侮辱他们了。很多整年反对“军阀”的人，其实远不如“军阀”，我跟这种人活在一起愈久，我愈相信这一结论！（1984年1月4日）,003.张宗昌，我梦到了你！.txt,24,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/003.张宗昌，我梦到了你！.txt,"军阀,反军阀,历史比较,讽刺",LAT024-021
LAT024-017,为自由招魂,校对轮,已校对,文化,玩笑自由松弛权力紧张,另一种自由，却完全不一样，这种自由，可把它叫做“开玩笑的自由”。开玩笑的自由是：统治者和被统治者间，在吹胡子瞪眼之余，居然可以友化敌意，松弛紧张，大家不妨逗乐一番。逗乐，并不妨碍真理方面的“义正”，但在“词严”的态度上，却可轻松一点、“词不严”一点，不必那么剑拔弩张。所以，这种自由，可叫做“义正词不严的自由”。,004.开玩笑的自由.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/004.开玩笑的自由.txt,"开玩笑,自由,真实,紧张",LAT024-022
LAT024-018,为自由招魂,校对轮,已校对,政治,民主须容忍玩笑,十一年前，我看到美国出版家开约翰逊总统玩笑的书，那是一本仿照《毛语录》的规格，出版的一册《约翰逊“主席”语录》，把约翰逊总统评头论足，玩笑一一开到。那本书，使我定形了一种观念，就是：民主是什么？民主在哪里？民主的程度如何测量？民主要从哪儿看？我的结论是：看民主，不在堂皇的宪法；找民主，不在庄严的议会；测量民主，不在摩拳擦掌的斗争。民主的真髓，表现得不该这么复杂。民主本身，不仅是一种制度，而且是一种信仰、一种生活态度、一种普遍的方向与目标。从这种博大的观点看，我认为检验一个地区的民主成分，单刀直入，只有一个妙法，就是看它有没有“开玩笑的自由”。上上下下，大家都有这种自由，才证明了这个地区把民主信仰化、生活化、普遍化。大家能互相开玩笑，才证明了这个地区有幽默感、有民主气质。,004.开玩笑的自由.txt,24,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/004.开玩笑的自由.txt,"民主,开玩笑,气质,自由",LAT024-025
LAT024-019,为自由招魂,校对轮,已校对,政治,玩笑自由检验民主气质,相反的，没有开玩笑的自由，就没有民主气质可言。没有这种气质，不但不配民主，连帝制都不配。那样的民主，只是一种招牌、一种口号。热爱民主的中国人，千万该警觉到这一点。,004.开玩笑的自由.txt,25,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/004.开玩笑的自由.txt,"开玩笑,民主气质,标语,自由",LAT024-026
LAT024-020,为自由招魂,校对轮,已校对,法权,演说自由也被暗盘封锁,你们两位来信，都收到了，你们“很诚恳也很急切地”约我到贵校演讲，我很感谢。二十年来，我一直被封锁，不能演讲，这种情形、这种“暗盘”，我不清楚你们知不知道？台大等校的社团不信邪，结果临到演讲时候，场地被锁门，种种阻挡的怪现象，弄得主办人进退维谷。……所以，我实在无法再看人受罪。你们的好意，只好等到他年海晏河清再说了。,005.没有演说的自由.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/005.没有演说的自由.txt,"演说自由,学生,阻挠,言论自由",LAT024-027
LAT024-021,为自由招魂,校对轮,已校对,法权,不流血是杀人加封锁,二、杀人者杀人还不算，他还要封锁新闻，要被害者吃哑巴亏。换句话说，他杀了人，竟还怯懦的、讨便宜的、不肯负责的想逃掉。他两手血淋淋的，却还连起码的恶名都不肯背。这种人，我们可叫他是“背后刽子手”、是“黑色谋杀者”、或是“食其肉却不肯闻其声的屠夫”。,006.流血的自由.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"流血的自由,新闻封锁,杀人,自由",LAT024-028
LAT024-022,为自由招魂,校对轮,已校对,人格,流血自由使死有意义,所谓“流血的自由”，广义的说，是脖子挨刀的人们，最后表白一下真我的自由，他们以命偿名，临终以死明志，消极说来，也不失为一种抗议——一种悲壮的抗议，一种看似无用却影响深远的抗议。旧式的大权在握者，基于“示众”“阴德”等复杂心理，对“待死之囚”，总还给他一个“慷慨过市”的机会。换句话说，“待死之囚”最后想得到一个英雄式的烈士结局，他可以被允许得到。从另一个角度说来，这倒也可算是旧式统治者“宽厚”或“愚蠢”的地方。但是，清朝末年禹之谟的死，已为这种“仁政”开始了一个“不仁”的起点，旧式统治者已聪明的觉察到：公开“杀”出个英雄或烈士，虽然可收儆众之功，可是另一方面，却有“反令竖子成名”和“陷政府于不义”的大流弊。利害相权之下，实在得不偿失。,006.流血的自由.txt,15,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"流血的自由,真我,抗议,死亡",LAT024-030
LAT024-023,为自由招魂,校对轮,已校对,政治,现代统治者秘密杀人,在20世纪的20年代里，革命的浪潮已淘汰了许多旧式统治者，而代之以新式的“王君”。新式统治者，于“杀”人一道，当然也推陈出新，有他聪明的新花样。新式统治者对他想要“杀”掉的人，永远是以神不知鬼不觉的除去为上策，所谓“暗中干掉”是也！但这种“暗中干掉”的方式，只能施之于无名小卒，对薄有微名的异己，就不好向全国人和全世界人交代。于是在“暗中干掉”无名小卒外，不得不另想法子来对付薄有微名的一群。,006.流血的自由.txt,16,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"秘密杀人,统治者,暗杀,现代",LAT024-031
LAT024-024,为自由招魂,校对轮,已校对,政治,人质压力制造认罪,斯大林最“精采”的杀人表演，是一九三六年开始的三幕“大公审”活剧。在活剧演出时，被告的态度，使全世界的心理学家和法律专家都感到大惑不解。原来名列被告的被整肃的老革命党们，他们在法庭上，竟纷纷“直认罪状不讳”，他们不但不为自己做无辜的辩护，反倒帮忙检察官找最恶毒、最丢脸的形容词朝自己脸上贴；同时他们的律师，也不替他们做无辜的辩护，也一反律师之道，纷纷帮助检察官找寻被告罪行。（他们不做律师，也做了检察官！）最后的收场是：检察官、被告、律师等，又众口一声，颂扬起“伟大、和蔼、聪明、可爱的斯大林”来！颂扬完了，检察官维辛斯基高叫被告是“卖国贼”、是“疯狗”，并且向法官要求：“一定要把他们当疯狗般杀掉！”（维辛斯基是俄国十月革命时的“反革命者”，谁能想到这个当年与革命为敌的人，竞反过头来，有权指控十月革命的老革命党们“反革命”！）,006.流血的自由.txt,19,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"斯大林,审判,人质,认罪",LAT024-032
LAT024-025,为自由招魂,校对轮,已校对,人格,现代殉难失去悲壮,“骂贼而死”的英雄也好，“引刀成一快”的烈士也罢，在现代新式统治者的巧妙统治技术下，这些英雄与烈士，都已变成历史的陈迹。现代想做英雄与烈士的人，已经失掉“死得悲壮”的自由，他们要死得卑微，死得丑恶，死得有话不能讲、有血流不出。“辜负我满腔心事矣！”这就是他们最后的结局。他们求仁而不能得仁，反倒死于不义，他们要背着恶名而死，要死得活像一个懦夫！,006.流血的自由.txt,24,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"殉难,现代,悲壮,自由",LAT024-033
LAT024-026,为自由招魂,校对轮,已校对,政治,先毁信用再毁生命,新式统治者已不允许有英雄式的烈士存在，他要在“烈士”生前，就先涂上卑微丑恶的脸谱，他要先用秘密而卑鄙的方法，毁掉“烈士”的历史、毁掉“烈士”的信用、毁掉“烈士”演说的自由、毁掉“烈士”出书的自由、毁掉“烈士”通信的自由、毁掉“烈士”登报的自由、毁掉“烈士”这个、毁掉“烈士”那个，使愚昧的小百姓们觉得：原来“烈士”并不烈！原来“烈士”历史不清白！原来“烈士”没有信用！原来“烈士”不敢说话！原来“烈士”在骗我们！于是，慢慢的，“烈士”的偶像，早在他生前就被摧毁，愚昧的小百姓们失望了，他们在统治者毁掉“烈士”以前，已经先唾弃了他。斯大林毁掉的一个老革命党皮达可夫，在被判死刑前，就曾有这样的自我描写：,006.流血的自由.txt,25,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/006.流血的自由.txt,"信用,发言权,迫害,殉难",LAT024-034
LAT024-027,为自由招魂,校对轮,已校对,人格,读书人不能只等待,俟河之清，人寿几何？今何时也！尚可待乎？人人皆待，天下将谁待耶？所贵乎读书者，贵其能实行也。若读书而不能实行，则与书肆何异？试问千万书肆能救国亡否乎？,007.记一位没有“流血的自由”的先烈.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/007.记一位没有“流血的自由”的先烈.txt,"于志谟,读书人,行动,等待",LAT024-035
LAT024-028,为自由招魂,校对轮,已校对,人格,权力剥夺烈士之血,到了十一月二十一日，禹之谟在靖州东门外被绞死。临死前，他对金蓉镜说：“我要流血，为何绞之？辜负我满腔心事矣！”金蓉镜说：“尔辈素讲流血，今日偏不把你流血，何如？”禹之谟笑着说：“好好！免得赤血污坏。”遂遇害。,007.记一位没有“流血的自由”的先烈.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/007.记一位没有“流血的自由”的先烈.txt,"流血的自由,于志谟,绞刑,烈士",LAT024-036
LAT024-029,为自由招魂,校对轮,已校对,文化,等级太多不利民主,小人物与大人物这种级差，若在专制时代，就没什么了不得；但在民主时代，就有点不得了。因为人与人间的过分级差，是民主的致命伤。民主的特色就是大家接近，谁也不比谁神气活现、谁也不比谁“跩”。在民主社会里有太多大人物，对小人物说来，是一种不祥。“圣人不死，大盗不止。”用民主观点看圣人等大人物，实在有点格格不入。大人物要希圣希贤的做汉奸或圣人，小人物只好诲淫诲盗的做小偷或大盗。这种各走极端，是乱世的败相，不是民主的福相，真正的民主活剧，不是这样演好的。,008.漫画的自由意义.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/008.漫画的自由意义.txt,"漫画,民主,等级,伟人",LAT024-037
LAT024-030,为自由招魂,校对轮,已校对,文化,民主也要改造习惯,要怎样，要用民主的戏路，才能演好民主活剧。民主的戏路很多，两党多党、直接选举、巴力门至上、法院与军队不受政党控制等等等等，这些制度上的民主，已为大家所熟知。但在制度上民主还不够，必须在习惯上民主，才算到家。要在习惯上减少上下之分、贵贱之别、官民之差、大人物与小人物之悬殊，才算真民主。而这种习惯的养成，就要靠另一面的戏路。,008.漫画的自由意义.txt,6,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/008.漫画的自由意义.txt,"民主,习惯,统治者,被统治者",LAT024-038
LAT024-031,为自由招魂,校对轮,已校对,文化,漫画以小击大,另一面的戏路很多，其中最精彩的，该算“以小击大法”。以小击大是鼓励小人物轻视大人物，“说大人，则藐之”。使小人物一再看到大人物出洋相，来增加小人物的信心，显示大人物的人味，拉近双方，同演民主大戏。真正的大人物都深知群众心理，知道该如何容忍小人物以小击大，甚至鼓励小人物以小击大。彼得大帝为了鼓励小人物，甚至纵容他们去告他；杰斐逊总统为了鼓励小人物，甚至纵容他们去骂他。在彼得和杰斐逊时代，大众传播的工具昔非今比，表演以小击大，后来的人也就更高杆。以小击大最巧妙又最灵活的，就是近代的漫画。,008.漫画的自由意义.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/008.漫画的自由意义.txt,"以小击大,漫画,民主,领袖",LAT024-039
LAT024-032,为自由招魂,校对轮,已校对,文化,讽刺漫画奠定民主,近代漫画界的孔夫子们，他们都深通“吾从其讽”的一波二折与三昧，他们用以小击大，为民主社会奠定了基石——真正的基石。戴高乐是法国的大人物，他有功于法国，但是本人却太拿破仑了。法国漫画家崇拜他，可是忍不住要踢他一脚，多少自由、多少平等、多少博爱，全在这一脚上啊！,008.漫画的自由意义.txt,9,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/008.漫画的自由意义.txt,"漫画,讽刺,民主,平等",LAT024-040
LAT024-033,为自由招魂,校对轮,已校对,人格,不拍马屁也是自由,在马屁阵阵的时代里，想要维持不拍马屁的自由，也大不易。因为不拍马屁的自由，属于沉默的自由之一。没有沉默的自由，就不会有不拍马屁的自由。,009.不拍马屁的自由.txt,2,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/009.不拍马屁的自由.txt,"拍马屁,沉默,自由,腹非",LAT024-041
LAT024-034,为自由招魂,校对轮,已校对,法权,沉默也会被定罪,没有沉默的自由的成立，无须等你说什么才犯罪，你不说什么，就已犯罪。这种大狱，是不立文字的文字狱，比文字狱还凶。,009.不拍马屁的自由.txt,4,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/009.不拍马屁的自由.txt,"沉默,腹非,犯罪,权力",LAT024-042
LAT024-035,为自由招魂,校对轮,已校对,法权,腹非成罪更荒谬,腹诽罪虽然是法定主义下的罪名，虽然法定主义比擅断主义进步，但这种罪名的成立，却完全是擅断的方法，这个例子说明了，罪刑法定主义中如果法定出来莫名其妙的罪名，效果比擅断主义还要命。,009.不拍马屁的自由.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/009.不拍马屁的自由.txt,"腹非,法律,荒谬,专制",LAT024-043
LAT024-036,为自由招魂,校对轮,已校对,法权,罢工自由属文明常态,到了18世纪，工业革命带来了劳资之间的新冲突，文明国家开始正视这一冲突，设法保障劳方的权利，其中最大特色，就是在劳资冲突中，法律上和事实上，都允许劳方有罢工的自由，有小子喊“老子不干了！”的自由。这种自由的赋予，已经是文明国家的常理，不管这国家信的是哪种主义，法律上和事实上，都得允许罢工，最近共产国家波兰罢工罢得如火如荼，就是明证。,010.梦做骆马的自由.txt,3,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/010.梦做骆马的自由.txt,"罢工自由,工人,文明国家,波兰",LAT024-044
LAT024-037,为自由招魂,校对轮,已校对,法权,禁罢工偏向资方,胆战心惊之余，我们还是忍不住想：劳资之争，是人之常情；解决劳资之争，在公道上，没有理由先给劳方掐定“不得因任何劳资争议”而罢工的规定，因为这样对劳方是太不公平了！这样的法令，只是资方的正义，不是劳方的正义。这样拖下去，恐怕问题愈拖愈多了。试看今年4月到6月，省市政府就收到两百多件劳资纠纷的案子；1月到8月，“内政部”就收到五十多件劳资纠纷的陈情。最近台湾聚合化学公司的劳资纠纷，劳方已演变到在资方总部脱下鞋，坐在地毯上，地上铺上标语，在四十多位治安人员的环伺下，静候解决的记录。有人在现场问：“这不是静坐示威吗？”工会代表立刻机警地说：“没有人讲过这句话，现在是戒严时期，不能示威，我们只是坐在这里而已！”,010.梦做骆马的自由.txt,14,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/010.梦做骆马的自由.txt,"罢工,劳资,资方正义,法律",LAT024-045
LAT024-038,为自由招魂,校对轮,已校对,人格,没有罢工自由不如骆马,这种骆马，不是上帝造来讽刺人类的动物吗？若生而为人类，不能罢工，岂不连骆马都不如吗？虽然，在这个岛上我们没有做骆马的自由，但我们至少可有梦做骆马的自由，我们就来享受这种梦中吐口水的自由吧！,010.梦做骆马的自由.txt,17,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/010.梦做骆马的自由.txt,"罢工自由,骆马,工人,自由",LAT024-046
LAT024-039,为自由招魂,校对轮,已校对,方法,民主需要反对形式,霍姆斯认为，有反对的形式上条件，比反对的内容还重要。民主制度的特色就是表达反对的意见、容纳反对的意见。九个大法官，九票通过，这种形式是不好的。这种全体一致，像独裁制度，不像民主制度，民主制度一定要有反对，即使为反对而反对，也是对的。因此，霍姆斯不但对老罗斯福不买账，对任何人也不买账。他在总额九名的大法官中年资最轻，但是捣起乱来，却历史最久，他总喜欢独持异议，他认为民主需要异议，有异议才能考虑周详、有异议才能集思广益、有异议才能造成进步。他这种喜欢异议的特色，给他带来了一个外号——“伟大的异议者”（Great Dissenter）。,011.论唱反调.txt,5,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/011.论唱反调.txt,"异议,民主,唱反调,形式",LAT024-047
LAT024-040,为自由招魂,校对轮,已校对,人格,知识分子是天然反对党,这种表示异议的精神，自古以来，都落在一种人的身上，这种人，就是知识分子。知识分子本身就是天生的反对派，因为知识分子的首要目标在追求真理，他们以此为专业，比一般小百姓清醒得多。一般小百姓可以糊里糊涂被人牵着鼻子走，知识分子却不能这样，知识分子必须站出来，保护小百姓、指导小百姓，使小百姓不受一党独大的伤害。,011.论唱反调.txt,7,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/011.论唱反调.txt,"知识分子,反对党,真理,人民",LAT024-048
LAT024-041,为自由招魂,校对轮,已校对,方法,制度需要假想敌,拳击家练拳，自己一个人光打梨形球（punching ball）或沙袋是不够的，他得来个“假想敌对打”（shadowboxing），这个假想敌，多半是他的教练，教练跟他对打，这种有意的对打，目的在使他的缺点减少优点加多，这种打反拳的“假想敌”，并不是跟选手过不去、跟选手捣蛋。,011.论唱反调.txt,11,《大李敖全集6.0》分章节/003.惊世杂文类/009.为自由招魂/011.论唱反调.txt,"制度,反面意见,制衡,假想敌",LAT024-049
