id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT017-016,文化论战丹火录,校对轮,已校对,方法,跟强国学习胜过背传统棺材,十、我们老老实实跟在强国的屁股后面学就是了，背着这个传统的大棺材干什么？,002.文化论战丹火录.txt,48,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"学习,强国,传统包袱",LAT017-023
LAT017-017,文化论战丹火录,校对轮,已校对,文化,要西方活文化不要东方僵尸,十一、我们要追求西方活泼泼的大美人，不要抱东方的冷冰冰的臭僵尸。,002.文化论战丹火录.txt,49,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西方文化,现代,活文化",LAT017-024
LAT017-018,文化论战丹火录,校对轮,已校对,方法,国情不同是推托妖言,十二、所谓什么“国情不同”的借口，纯粹是一派妖言，所谓什么“超越前进”，“融合中西文化的长处”等等，完全是不要脸的夸大狂。,002.文化论战丹火录.txt,50,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"国情不同,融合中西,现代化",LAT017-025
LAT017-019,文化论战丹火录,校对轮,已校对,文化,抛弃死文化学习现代文化,十三、我们只有一条路那就是：快快抛弃传统的死文化；快快按部就班的学习西方的现代文化。,002.文化论战丹火录.txt,51,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"死文化,现代文化,西方",LAT017-026
LAT017-020,文化论战丹火录,校对轮,已校对,方法,文章庞杂而思路只有一个,这些思想，是我这些文章一贯的思想，表现的方法与文章的性质尽管容有不同，可是思路却只有一个，这是任何读过我的文章的人，都不难看出来的。,002.文化论战丹火录.txt,52,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"思路,一贯,文章",LAT017-027
LAT017-021,文化论战丹火录,校对轮,已校对,知识,西化运动延续现代智者传统,这样看来，我李敖在1962年所提倡的西化运动和反对提倡传统的运动，只不过是用更精密的方法、更动人的文字来贯彻董寿慈、吴稚晖等人的基本论点罢了。这并不是我的创见，也不是陈序经、胡适等人的创见，这本是半个世纪来中国智者们的一个一贯的看法，只是这种看法没有经过发扬光大的手续，所以一直被守旧与浮夸的大雾罩住，不能进入——普遍进入——中国民族的心房。,002.文化论战丹火录.txt,62,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西化运动,现代史,董寿慈",LAT017-029
LAT017-022,文化论战丹火录,校对轮,已校对,写作,辑录骂声是呈现反动,为了给我这种很不谦虚的结论凑点实证，我决定在下面引证一些文化论战以来直接或间接论断我的文字，我把它们标题做《这次文化论战的一些史料和笑料》，——因为在我看来，其中绝大部分谩骂我的文字只能算是“笑料”，还不能达到“史料”的资格，我所以把它们辑在一起，一来是证明我的文字力量和引起的议论或反动；二来是使人看看我在如何被人支持或围剿；三来是教人知道一些“文警”们是何等下流阴险，以及一些老顽固们在如何展露他们的顽固。,002.文化论战丹火录.txt,65,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"史料,笑料,文字力量",LAT017-031
LAT017-023,文化论战丹火录,校对轮,已校对,写作,按时间保留论战线索,为了看出演变的线索，我尽量采用按时间先后的编法，偶尔也信手加一两句说明或批评，不过大部分都“笑骂由他笑骂”。,002.文化论战丹火录.txt,66,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"时间线,史料,论战",LAT017-032
LAT017-024,文化论战丹火录,校对轮,已校对,写作,只收公开发表过的反应,其他大量的读者来信，我都不收在这里，这里辑录的只是以发表过的为限，其中“笑骂”我的，我多辑录一些。,002.文化论战丹火录.txt,67,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"发表,材料取舍,史料",LAT017-033
LAT017-025,文化论战丹火录,校对轮,已校对,政治,对方承认西化派胜利,其实，胡秋原这七万多字的文章是白做了的。因为他在文章里头，就明明白白说出了“今日台湾”“胜利归于西化派，任何人看得出来”，他已承认西化派是胜利者了，他还说这么多的废话干嘛？,002.文化论战丹火录.txt,120,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西化派,胜利,时代",LAT017-034
LAT017-026,文化论战丹火录,校对轮,已校对,人格,涉猎广博不能靠别人供料,这是多么不要脸的谎话！我李敖的“涉猎广博”，根本不是这些说谎者所能想像的，所以他们只好造谣言，说我“靠他人供给资料来写文章”了。其实我倒真的希望有人能有资格和程度供给我资料，但是哪里找这种“涉猎广博”的人呢？,002.文化论战丹火录.txt,365,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"涉猎,独立,资料",LAT017-039
LAT017-027,文化论战丹火录,校对轮,已校对,政治,抓殷海光是政治栽诬,这又是“抓出殷海光”的战术了。这意思无异是说：《文星》的李敖在为《自由中国》的殷海光“开辟了地盘”、使《自由中国》能够在《文星》上借尸还魂，所以，警备司令部不可不注意！,002.文化论战丹火录.txt,560,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"殷海光,文星,政治栽诬",LAT017-042
LAT017-028,文化论战丹火录,校对轮,已校对,政治,提倡西化在旧社会不受欢迎,从东方望的话里，不难看出：提倡西化的人，在这个社会里，是如何的不受欢迎了。,002.文化论战丹火录.txt,576,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西化,社会,不受欢迎",LAT017-043
LAT017-029,文化论战丹火录,校对轮,已校对,人格,否定独立人格才是人身攻击,一、所谓“人身攻击”，是由胡秋原开其先河的，他先在文化论战中说李敖受人指使，否定别人的独立人格。这种行径，才正是拓荒者所说的“根本与今日的中西文化论战毫不相干”。,002.文化论战丹火录.txt,629,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"人身攻击,独立人格,胡秋原",LAT017-046
LAT017-030,文化论战丹火录,校对轮,已校对,方法,闽变辨伪不属文化论战,二、“闽变”辨伪是由于胡秋原歪曲历史，对李敖而言，是另一独立事件，与“中西文化论战”无关。,002.文化论战丹火录.txt,630,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"闽变,辨伪,文化论战",LAT017-047
LAT017-031,文化论战丹火录,校对轮,已校对,政治,承认西化大势却反潮流,胡秋原这里所说“今日‘西化’之势是在上风”，并承认“今日许多肯想的青年，也多倾向‘西化’”一点，这是他“很有良心”的平允议论。可怪的是，他既然明明知道这是大势所趋，却硬要违背时代潮流和取向，做不自量力的行为，高叫什么超越前进，这真是可怜的夸大狂了。,002.文化论战丹火录.txt,671,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西化,时代潮流,超越论",LAT017-048
LAT017-032,文化论战丹火录,校对轮,已校对,人格,对方说得清楚也要鼓掌,这是很聪明的说话，也是胡秋原所能说出来的最清楚明白的话，我要为他鼓掌——一次。,002.文化论战丹火录.txt,674,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"公允,鼓掌,论战",LAT017-049
LAT017-033,文化论战丹火录,校对轮,已校对,方法,舆论空谈来自方法训练不足,这是所谓舆论界的一个意见，它很可以表示空洞浮议是什么，中国舆论界中最多的就是这种空洞浮议，它们大都是一些基本知识与方法训练不够格的新闻记者耍出来的，这些记者们对许多问题根本没有深入的理解，可是他们却胆大妄为，一般小百姓也就跟着乱起哄。,002.文化论战丹火录.txt,859,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"舆论,方法训练,空洞",LAT017-051
LAT017-034,文化论战丹火录,校对轮,已校对,知识,不懂文化学不能谈文化,这几段文字可以当做胡说八道的代表，写这文字的人根本不懂什么文化学，也不懂中国“嫖”的历史，全是瞎扯一通。,002.文化论战丹火录.txt,900,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"文化学,胡说八道,论战",LAT017-052
LAT017-035,文化论战丹火录,校对轮,已校对,写作,丹火之下显示真金,综观文化论战以来的大量的言论，我总觉得那些恶骂我的文字“还不够格”，还不能够打倒我，它们只是一些废料和笑料，正好证实了这个时代这个地方的文化水准的低落，正好说明了一般连起码的文章都写不好的人的拙劣手法。就凭他们这些人、就凭他们这种文章、就凭他们这类心术，他们怎么能够打倒李敖呢？“真金不怕火炼”，与其显示什么是真金，不如呈露什么是丹火，在丹火熊熊之下，真金的价值自然就显示出来了。,002.文化论战丹火录.txt,906,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"丹火,真金,围剿",LAT017-053
LAT017-036,文化论战丹火录,校对轮,已校对,政治,西化现代化已成固定趋向,文化论战的开始的正面争论过去以后，我和《文星》都认为中国思想上的西化与现代化，已经成为固定的趋向，我们今后走的路是朝“细谈一些问题，多写几个分论”的方向上发展。我们深信这是一个正确的取向。,002.文化论战丹火录.txt,1083,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西化,现代化,趋向",LAT017-054
LAT017-037,文化论战丹火录,校对轮,已校对,文化,接受西方现代文化是答案,1964年元旦，我为《自立晚报》写了一篇《中国思想趋向的一个答案》（现收入我的《为中国思想趋向求答案》），很简单的勾画出我们应该走的路，我很明显的主张我们要抛弃中国传统文化，很热烈的呼吁“我们要接受西方现代文化”，很不客气地呼应我在《给谈中西文化的人看看病》的一个论点——中国传统文化乃是发展共产暴政的温床。殷海光很赞同我这类论点，他写信给我说：“……为《自立晚报》写的那篇文章所提出的大方向是不错的。近六十年来中国之乱的基本原因之一，无疑是传统文化腐溃而失去适应力。病象已这样显著，再要提倡中国文化，真是‘非愚即诬’。……”,002.文化论战丹火录.txt,1084,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"西方现代文化,传统文化,共产暴政",LAT017-055
LAT017-038,文化论战丹火录,校对轮,已校对,政治,传统包袱会繁殖共产主义,左舜生这两段话，大致都很平实、很有见地。他最后提到的“何必多去理会他们”一点，我跟他有不同的看法。左舜生应该知道，“他们”是不能不理会的，因为“他们”正在用传统的臭包袱来反共！并且以为这个臭包袱是反共利器，“他们”竟不知道这个臭包袱乃是繁殖共产主义的温床！所以我们不得不“启蒙”“他们”，不得不暴殄文字，说一些“有用的”废话。（注：羽隹q24158715添加）,002.文化论战丹火录.txt,1156,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"传统,反共,共产主义",LAT017-057
LAT017-039,文化论战丹火录,校对轮,已校对,写作,剪裁史料重编文字网,这本小史料册、纪录册、剪贴册，在许多方面，也可说是一本笑话书。由于篇幅等等的限制，我不得不运用一些剪裁的技术来处理许多冗赘的文字，我相信这种处理不但不会有伤这些文章的原意，并且还可使它们更紧凑些、有力些，使原来湮没不彰或不能卒读的“文字网”重新编结起来，罩在李敖头上，这是“他们”应该感谢我的。,002.文化论战丹火录.txt,1158,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"剪裁,史料,文字网",LAT017-058
LAT017-040,文化论战丹火录,校对轮,已校对,方法,时间是论战公证人,论战的文章，有来有往。假使读了我的文章，又能和对方的文章比较，最为我所盼望。诚如我在序文里所说的，“时间”是最无情的公证人，作者所能做到的无非是将文章结集在一起，听凭考验。至于是非曲直，历史自有定评。1956年5月重印《经典常谈》的时候，曾将四书五经详细重读一遍，读完后深信四书五经里没有“科学”和“民主”，也永不会产生“科学”和“民主”。假使我们现在认为“科学”和“民主”乃是必需的话，除了全盘西化以外，没有其他途径。这是论战的中心，也就是这本结集里思想的中心。,002.文化论战丹火录.txt,1160,《大李敖全集6.0》分章节/003.惊世杂文类/002.文化论战丹火录/002.文化论战丹火录.txt,"时间,公证人,科学民主",LAT017-059
