id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT044-014,早年日记,校对轮,已校对,情爱,忍耐寂寞,（四）最主要的，我必须有两年的“忍耐寂寞生活的能力”不可，以我目前的智慧，我清楚的了解找女人不论成败，只能带给我得不偿失的自辱、困难、延误与另一形式的烦恼。我何苦如此不智？我决心“放弃感情”，不复在这方面做“任何着痕迹的事”，除了在“看看女孩子”的时候我动动情欲，其他任何时候我都坚持要用“理智的光辉”照耀着我、曝晒着我，我在任何时都不愿再动感情，感情代表浅薄与不稳定，是脆弱的表示。,003.四席小屋日记.txt,868,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/003.四席小屋日记.txt,"寂寞,情爱,理智"
LAT044-015,早年日记,校对轮,已校对,文化,田园自然主义,二、读《老子》《陶诗》，立意做田园派之自然主义者。,003.四席小屋日记.txt,983,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/003.四席小屋日记.txt,"老子,陶诗,文化"
LAT044-016,早年日记,校对轮,已校对,知识,断片施教,这些断片是我三十岁到三十一岁的存件，当时正值《文星》杂志被迫停刊、文星书店被迫改组、我出的《李敖告别文坛十书》被警总抢劫、要去卖牛肉面也没卖成……这一年困难丛生、打击迭起，在我一生中，是重要的一大转折。如今重看这些存件，发现除了历史的、传记的意义外，倒也不无醒世的、施教的意义。神而明之，存乎其人，读后能有多少理解，那就要看本领了。,004.二十年前的一些断片.txt,3,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"历史,传记,知识"
LAT044-017,早年日记,校对轮,已校对,方法,灰心与历史心怀,灰心——尤其是轻易的灰心，轻易的心灰意懒——经常是思考力不成熟的结果。当你仔细思考一下人们的无知，再想想由无知到最高境界的必然迟缓过程，这时候，你所面临的一切（暂时的或终生的）失败、失意、倒霉、不幸等等，似乎都不再算得了什么，甚至还是当然的事。这时候，你需要的是“随遇而安”式的达者心怀，和具有长远时间观念的历史家的心怀。有了这两种心怀的人，即使老是“不如意事常十之八九”，也不足以使他动摇，使他不痛快了。,004.二十年前的一些断片.txt,6,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"灰心,历史,方法"
LAT044-018,早年日记,校对轮,已校对,政治,反共不是护符,其实您的《新夷说》刊出，我就同老Yin（指殷海光也。1986年9月30日李敖追记）说“快了”。您在该文说了两句极普通，但在台湾却没人敢说的话：“反共并不等于给人民民主自由，反共不能作为黑暗统治的护符”（老殷说李承晚下台时，他也用这两句话在某刊撰文评论），这句话撕掉某些人丑恶的面具，凡有心肝的人都应该掉下眼泪来忏悔，但是，一个个是行尸走肉。那年初夏，我们同吴炳钟由台大走回信义路去，他说：台湾少不得你。敖哥您要记住这句话。请记住。,004.二十年前的一些断片.txt,20,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"民主,自由,政治"
LAT044-019,早年日记,校对轮,已校对,知识,学术与弹劾,今晚与黄宝实和他家的老三、李律师、孟能吃饭于竹林，并去明星喝咖啡。黄以新著《侏儒类稿》要我看，我说：“这部稿子很精审，但是如果不来搞这些‘学术’，而用同样的时力去搞你们监察委员的弹劾书，那该多好！‘学术’真是误事啊！”,004.二十年前的一些断片.txt,24,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"学术,弹劾,知识"
LAT044-020,早年日记,校对轮,已校对,人格,独读气魄,独自读书可获得伟大的气魄和稳定；和人“奔跑”的时间愈多，你愈会觉得无聊，觉得“事后的空虚”，你会悔恨。,004.二十年前的一些断片.txt,40,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"读书,气魄,人格"
LAT044-021,早年日记,校对轮,已校对,人格,闭塞小气派,我忽然很明朗的感到我在不知不觉间，也被这个地区的闭塞——长久闭塞，而感染到不少“小气派”，对人、对爱情、对写作范围、对生活细节，我觉得我的表现有许多地方太窄小、太软弱，这些都是因为缺少“伟大的气魄”的表示。,004.二十年前的一些断片.txt,42,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"气魄,闭塞,人格"
LAT044-022,早年日记,校对轮,已校对,人格,原则离文星,三、与孟能谈八小时，决定离开文星，为原则问题，不能再干也。,004.二十年前的一些断片.txt,57,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"原则,文星,人格"
LAT044-023,早年日记,校对轮,已校对,知识,神也可证伪,昨读赵峰樵《中国治癌之研究》，篇首有于总主教的序，其意为：“余初不识赵威廉其人，去岁客居纽约读‘法新社’台北电，赵威廉医师能治癌，颇为兴奋，后悉乃国代同人……”神可说谎，这大概是我们凡人能抓得到证据的第一桩。于大主教是赵家常客，赵还是他的所属之一——辅大的黑牌研究所副所长（于自兼所长），岂不是睁大眼睛说瞎话。由此类推，神父不玩女人，天晓得。瞎扯一番，祝好！,004.二十年前的一些断片.txt,102,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"证据,宗教,知识"
LAT044-024,早年日记,校对轮,已校对,政治,武人不敬人,旧式武人和新式武人不同的一点是：旧式武人虽不尊重“人”，但起码还尊重“读书人”，怕天、怕祖宗、怕历史、怕清议。今天的新式武人则一概不尊重、不怕。,004.二十年前的一些断片.txt,133,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"武人,人,政治"
LAT044-025,早年日记,校对轮,已校对,政治,人的标准,或者说，在“新式”观念下“读书人”、天、祖宗、历史、清议都不足敬惧吧！但是起码的“人”的标准是应该被承认的。否则的话，又与共产党纳粹法西斯何异？,004.二十年前的一些断片.txt,134,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"人,法西斯,政治"
LAT044-026,早年日记,校对轮,已校对,政治,有关方面阻挠,夜孟能来，再谈“三年写专书计划”。他告诉我《自立晚报》改组时，本拟请我和殷海光负言责，可是被“有关方面”阻挠而不得行。,004.二十年前的一些断片.txt,234,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"言责,阻挠,政治"
LAT044-027,早年日记,校对轮,已校对,法权,法院与党会,下午出庭，高院上诉控徐余也。余纪忠以党部开会理由请假，我问法官：“中华民国的法院开庭重要？还是一个党的开会重要？”,004.二十年前的一些断片.txt,423,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"法院,政党,法权"
LAT044-028,早年日记,校对轮,已校对,法权,谈话笔录,娄先问敖之年龄……出书经过，预约情形。又谈今日警察来厂时左装书情形。为一书——《乌鸦又叫了》在外面，敖之否认有此书。记录今日查扣书及搜查工厂及来警局之时间。敖之说娄未出示身份证明（娄出示警总命令——公文）。敖之要在每段谈话（包括问答）最后一句画线。娄不耐烦已极，勉强答应。说从来没碰到这么不好搞的。敖之要求谈话笔录给他一份，娄不准。敖又要娄给便条证明他在今夜被查扣书及来局期间“态度无不礼貌”。娄二度入分局长室请示，索李给他（娄）证明态度好。又把“讯问”改为“谈话”笔录。,004.二十年前的一些断片.txt,465,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"程序,查扣,法权"
LAT044-029,早年日记,校对轮,已校对,法权,涂字送检,上午赴衡阳路，平景帮王家搬家，敖赴约会。下午3时赴梅家。后敖赴装订厂，平景买印台，购印等。6时在装订厂，郑分局长来，命厂方装订《大学后期日记甲、乙集》《妈离不了你》《传统下的再白》四书，但蝴蝶页、封底字须涂掉，书出厂时须送警检查。,004.二十年前的一些断片.txt,477,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"审查,出版,法权"
LAT044-030,早年日记,校对轮,已校对,法权,拒写违法信,李中校来电话，回一电话。午前应约再去警总，言要我写信事。我答以“我不能违法办事，写这种信给警总，我认为是违法的”。,004.二十年前的一些断片.txt,516,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"违法,警总,法权"
LAT044-031,早年日记,校对轮,已校对,政治,知识人借刀,《中央》登出《中华杂志》广告。知识人借刀杀人之卑鄙，古今无出此种人之右者！诬我为“共产党”，真是笑谈。,004.二十年前的一些断片.txt,520,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"知识人,政治,人格"
LAT044-032,早年日记,校对轮,已校对,法权,警察阻售,晨起写信给警总，旋即南下。抵彰化，与焕文同入大黑佛肚中。再赴员林，买橘子吃。觅午饭不得，历北港、西螺、嘉义，书摊老板皆道久仰之意。在嘉义午饭时已4点。路上见一公路局小姐，颇清秀动人。在嘉义“夹带”文友书局老板吴东明同去台南。在台南见集贤书摊王世贤及万利书报社姜宗棠，知警察干涉情形颇严重。警察今天一早即去万利三次，说“最好不要卖李敖的书”，致各书摊店皆不敢卖。,004.二十年前的一些断片.txt,528,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"警察,禁卖,法权"
LAT044-033,早年日记,校对轮,已校对,法权,司法程序黑暗,晨8点30分出控曹圣芬庭。9点30分后始开。我传票上是第一名（8点30分庭）。一开始，法院一便衣持册向法警查我到否（此册为油印本，上有四个庭号，似皆为有关之庭也），法官来后竟不开我的庭，经审二案后我起立质问，法官做无奈状，忽命女书记官下去拿卷，（卷都没带来！）然后大家心照不宣地对面一阵。后一男书记官来，乃开庭，照例是废话一阵。约半小时。,004.二十年前的一些断片.txt,559,《大李敖全集6.0》分章节/006.沉思日记类/002.早年日记/004.二十年前的一些断片.txt,"法院,程序,法权"
