id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT077-021,LAT077-023,中国现代史正论,校对轮,已校对,政治,训政政府合议外衣独裁实质,"民国十七年的秋天，北伐成功，军政时期结束，训政时期开始。胡汉民、孙科提议改订《国民政府组织法》，设立五院制，以为“训政”的“楷模”。于是在十七年10月3日通过了《国民政府组织法》，同时通过了六条“训政纲领”，以为这个组织法的依据①。陈茹玄在《增订中国宪法史》里,曾说这个《国民政府组织法》下“国民政府之组织，非合议制，实大近独裁制”，是“合议其形式而独裁其精神”②的。",006.党与法.txt,2,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,训政政府合议外衣独裁实质,党与法"
LAT077-022,LAT077-024,中国现代史正论,校对轮,已校对,政治,总理遗教被当成法律,这意思就是说：“中华民国最高根本法案”是没有立法的必要的，因为“总理主要遗教”就是法律③。,006.党与法.txt,5,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,总理遗教被当成法律,党与法"
LAT077-023,LAT077-025,中国现代史正论,校对轮,已校对,法权,保障人权须有最高根本法,这时候，中国公学校长兼文理学院院长胡适，走出来说话了。他的意思很简单：若要保障人权，不能不制定一个“最高根本法案”。,006.党与法.txt,7,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,保障人权须有最高根本法,党与法"
LAT077-024,LAT077-026,中国现代史正论,校对轮,已校对,法权,模糊命令不能保障人权,在这个人权被剥夺几乎没有丝毫余剩的时候，忽然有明令保障人权的盛举，我们老百姓自然是喜出望外。但我们欢喜一阵之后，揩揩眼镜，仔细重读这道命令，便不能不感觉大失望。,006.党与法.txt,11,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,模糊命令不能保障人权,党与法"
LAT077-025,LAT077-029,中国现代史正论,校对轮,已校对,法权,只许州官放火不算保障,4月20日的命令对于这一方面完全没有给人民什么保障。这岂不是“只许州官放火，不许百姓点灯”吗？,006.党与法.txt,20,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,只许州官放火不算保障,党与法"
LAT077-026,LAT077-032,中国现代史正论,校对轮,已校对,法权,贴标签就能剥夺人权,胡适认为这个不单是反日会的问题，他说无论什么人，只要贴上“土豪劣绅”等招牌，“便都没有人权的保障。身体可以受侮辱，自由可以完全被剥夺，财产可以任意宰制，都不是‘非法行为’了”；无论什么学校，外国人办的只须贴上“文化侵略”字样，中国人办的只须贴上“学阀”等字样，“也就都可以封禁没收，都不算非法侵害了。”所以他问道：“我们在这种种方面，有什么保障呢？”他又举了一例：,006.党与法.txt,26,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,贴标签就能剥夺人权,党与法"
LAT077-027,LAT077-033,中国现代史正论,校对轮,已校对,法权,党部证明定罪根本否认法治,这就是说，法院对于这种案子，不须审问，只凭党部的一纸证明，便须定罪处刑。这岂不是根本否认法治了吗？,006.党与法.txt,31,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,党部证明定罪根本否认法治,党与法"
LAT077-028,LAT077-034,中国现代史正论,校对轮,已校对,法权,公民有权负责讨论国家问题,我不知道我这封信有什么军事上的重要而竟被检查新闻的人扣去。这封信是我亲自负责署名的。我不知道一个公民为什么不可以负责发表对于国家问题的讨论。,006.党与法.txt,35,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,公民有权负责讨论国家问题,党与法"
LAT077-029,LAT077-035,中国现代史正论,校对轮,已校对,法权,求情无效只剩罢市即无法治,又如最近唐山罢市的案子，其起源是因为两益成商号的经理杨润普被当地驻军指为收买枪枝，拘去拷打监禁。据4月28日《大公报》的电讯，唐山总商会的代表十二人到一百五十二旅去请求释放，军法官不肯释放。代表等辞出时，正遇兵士提杨润普入内，“时杨之两腿已甚臃肿，并有血迹，周身动转不灵，见代表等则欲哭无泪，语不成声，其凄惨情形，实难尽述。”但总商会及唐山商店八十八家打电报给唐生智，也只能求情而已；求情而无效，也只能相率罢市而已。人权在哪里？法治在哪里？,006.党与法.txt,38,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,求情无效只剩罢市即无法治,党与法"
LAT077-030,LAT077-037,中国现代史正论,校对轮,已校对,法权,真正法治只认法律权限,所以胡适的总结是：“上文随便举的几件实事，都可以指出人权的保障和法治的确定，绝不是一纸模糊命令所能办到的。”而所谓真正的法治，乃是“要政府官吏的一些行为都不得逾越法律规定的权限”。否则在上者可以随意拘禁公民，在下者（一百五十二旅的军官）自然也可以随意拘禁拷打商人了！他坚持真正的法治要“只认得法律，不认得人”。在法治之下，在上者和在下者（一百五十二旅的军官）“都同样的不得逾越法律规定的权限” ！,006.党与法.txt,43,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,真正法治只认法律权限,党与法"
LAT077-031,LAT077-038,中国现代史正论,校对轮,已校对,法权,没有法定权限就没有权利保障,但是现在中国的政治行为根本从没有法律规定的权限，人民的权利自由也从没有法律规定的保障。在这种状态之下，说什么保障人权！说什么确立法治基础！,006.党与法.txt,44,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,没有法定权限就没有权利保障,党与法"
LAT077-032,LAT077-040,中国现代史正论,校对轮,已校对,法权,组织法不能代替人权根本法,在胡适做这项提议的时候，国家的根本法是历尽坎坷的：辛亥年的《中华民国临时政府组织大纲》在民国元年3月就失效了；民国元年3月的《中华民国临时约法》在民国三年5月就失效了；民国二年10月的《大总统选举法》在民国四年12月就失效了；民国三年5月的《中华民国约法》在民国五年6月就失效了；民国五年6月的《中华民国临时约法》在民国十二年就失效了；民国十二年的《中华民国宪法》在民国十三年11月就失效了，到了胡适写这篇文章的时候，国家的根本大法只剩下民国十四年7月公布的《中华民国国民政府组织法》，而这个组织法，重点只在政府的结构，并没有什么保障基本自由人权的条文！,006.党与法.txt,48,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,组织法不能代替人权根本法,党与法"
LAT077-033,LAT077-042,中国现代史正论,校对轮,已校对,人格,胡适挺身负责署名,这几句话十足点出了胡适自己的基本态度——一个不“暗中的不平”、不“匿名的谩骂”，挺身出来，站在“一个公民”的立场，“亲自负责署名”的态度。这个态度，使他日后办两百四十四期的《独立评论》时，不发表一篇没有“亲自负责署名”的社论！,006.党与法.txt,57,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"人格,胡适挺身负责署名,党与法"
LAT077-034,LAT077-043,中国现代史正论,校对轮,已校对,法权,党纲不能替代法律保障,诸青来的另一个问题又接触到一个关键：他认为国民党第一次全国代表大会所订的政纲中，其对内政策第六项，已载明人民有集会结社言论出版居住信仰之完全自由权。他认为“虽不另定约法，按照第六项实行未尝不可。盖就目前政制言之，党纲法律似无多大区别也。若不实行，虽颁布约法，只属徒然”。这种论调，是明显的“徒法不足以自行”的忧虑论调。关于这一点，胡适的答复是：,006.党与法.txt,59,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,党纲不能替代法律保障,党与法"
LAT077-035,LAT077-045,中国现代史正论,校对轮,已校对,政治,训政设计让宪法遥遥无期,在胡适写《人权与约法》后五十五天，他又写了一篇《我们什么时候才可有宪法?》⑥，副标题是“对于建国大纲的疑问”。在这篇文章里，他指出，在“建国大纲里，不但训政时期没有约法，直到宪政开始时期也还没有宪法”，“我们需要等到全国有过半数省份的地方自治完全成立之后，才可以有宪法”。他个人的看法是：,006.党与法.txt,65,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,训政设计让宪法遥遥无期,党与法"
LAT077-036,LAT077-046,中国现代史正论,校对轮,已校对,政治,没有宪法训政只是专制,在我们浅学的人看起来，宪法之下正可以做训导人民的工作；而没有宪法或约法，则训政只是专制，绝不能训练人民走上民主的路。,006.党与法.txt,68,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,没有宪法训政只是专制,党与法"
LAT077-037,LAT077-047,中国现代史正论,校对轮,已校对,法权,宪法也训练政府守权限,我们实在不懂，这样一部约法或宪法何以不能和训政同时存在。我们需要明白，宪法的大功用不但在于规定人民的权利，更重要的是规定政府各机关的权限。立一个根本大法，使政府的各机关不得逾越他们的法定权限，使他们不得侵犯人民的权利——这才是民主政治的训练。程度幼稚的民族，人民固然需要训练，政府也需要训练。,006.党与法.txt,70,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,宪法也训练政府守权限,党与法"
LAT077-038,LAT077-048,中国现代史正论,校对轮,已校对,法权,政府也要受宪法训练,人民需要的训练是宪法之下的公民生活。政府与党部诸公需要的训练是宪法之下的法治生活。“先知先觉”的政府诸公必须自己先用宪法来训练自己、裁制自己，然后可以希望训练国民走上共和的大路。不然，则口口声声说“训政”，而自己所行所为皆不足为训，小民虽愚，岂易欺哉？,006.党与法.txt,73,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,政府也要受宪法训练,党与法"
LAT077-039,LAT077-049,中国现代史正论,校对轮,已校对,政治,政治失败是不曾实行宪政,民国元年以来，何尝有“入于宪政”的时期？自从二年以来，哪一年不是在军政的时期？临时约法何尝行过？《天坛宪法草案》以至曹锟时代的宪法，又何尝实行过？十几年当中，人民选举国会与省议会，共总行过几次？故民国十几年的政治失败，不是骤行宪政之过，乃是始终不曾实行宪政之过；不是不经军政训政两时期而遽行宪政之过，乃是始终不曾脱离扰乱时期之过也。,006.党与法.txt,75,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,政治失败是不曾实行宪政,党与法"
LAT077-040,LAT077-050,中国现代史正论,校对轮,已校对,政治,宪政应同时训练人民与政府,当日袁世凯之流，固不足论；我们现在又到了全国统一的时期了，我们看看历史的教训，还是不敢信任人民而不肯实行宪政呢？还是认定人民与政府都应该早早“入塾读书”，早早制定宪法或约法，用宪政来训练人民和政府自己呢？,006.党与法.txt,76,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"政治,宪政应同时训练人民与政府,党与法"
LAT077-041,LAT077-051,中国现代史正论,校对轮,已校对,法权,中国明白人缺基本人权法理,这种反复的呼吁，说破了，不过只是黄梨洲“有治法而后治人”⑦一个观念的重现而已，不过只是最起码的法治论、人权论而已。今天我们回头研究这段历史，一句话，我们不得不感到惊讶和浩叹丨惊讶浩叹的是：为什么当时中国的“明白人”竟那么少？我这里用“明白人”三个字，是指对基本人权、基本法理有点基本了解的人。所谓基本了解，乃是英、法、美等民主国家一般人们对基本人权、基本法理的了解，这种了解竟在我们堂堂“中华民国”的衮衮诸公的脑袋瓜子里挖掘不到。试以前面所引诸青来提出的问题而论，诸青来根本不了解“党纲”与“法律”的界限，更不了解未经“确定”前，人民的“集会结社言论出版居住信仰之完全自由权”是一个什么样子。他不知道，这些基本人权是必须明明白白一条条地列举出来载于国家大法前面才算数！这是一张清清楚楚详详细细的“人权单子”（Bill of Rights），这张单子是一码是一码，绝不能含含糊糊，不能泛泛而论，不能凭“想当然耳”（inference）来马虎过去的！杰斐逊（Thomas Jefferson）在1787年给麦迪逊（James Madison）的信中⑧，早已把这个意思说得一清二楚，所以这种列举法，是极端必要的，而且是当然的。诸青来的问题，根本是不明法理的。,006.党与法.txt,78,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,中国明白人缺基本人权法理,党与法"
LAT077-042,LAT077-052,中国现代史正论,校对轮,已校对,法权,人权先于国家和政府,在另一方面，我惊讶胡适本人，在受过完整的欧美教育及熏陶之后，对基本人权问题，竟不从基本人权乃是“先在的”一点上立论，这是很大的疏忽与失策。因为基本人权是“先于”国家和政府的。国家和政府存在和成立的起码的目的，就恰恰是在保障基本人权，此外一切犹其余事。并且，严格的说，国家和政府对基本人权，只有保障的份儿，是没有颁布的资格的。人权本身是不可侵犯的（inviolable）、不可剥夺的（indefeasible），当然更不能出让的（inalienable），甚至是被划除在政府一般权力以外的（is excepted out of the general power of the government）。胡适在他的文章中，不从这个高一层次的论点立论，只是退而从第二层次的论点来要求政府颁布人权保障的法令，这未免把人权看得太“小”的！,006.党与法.txt,80,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"法权,人权先于国家和政府,党与法"
LAT077-043,LAT077-053,中国现代史正论,校对轮,已校对,知识,中国人权论理论武器太单薄,所以，综观民国十八年胡适掀起的热烘烘的人权论，我们不能不遗憾那一世代的知识分子，对人权的理论修养实在不够充分——他们虽在20世纪的中国，走18世纪西方争取人权保障的老路，但他们所用的方法与武器，却实在单薄得可怜！,006.党与法.txt,81,《大李敖全集6.0》分章节/009.历史文化类/008.中国现代史正论/006.党与法.txt,"知识,中国人权论理论武器太单薄,党与法"
