id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords,proofread_from
LAT010-011,传统下的再白,校对轮,已校对,政治,统制技术也会现代化,没读过《人间世》上我的《避祸学大纲》的人，不可算是现代人。“大人们”读得最仔细，所以，从某些角度说，他们诸位最现代，至少统制技术最现代。,004.灵感零捉.txt,17,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\004.灵感零捉.txt,"统制技术,避祸学,现代",LAT010-016
LAT010-012,传统下的再白,校对轮,已校对,政治,谎话堂皇也会失信,以为老百姓是傻子的谎话家的“报应”是：虽然谎话很堂皇，可是傻子还是不相信。,004.灵感零捉.txt,25,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\004.灵感零捉.txt,"谎话,老百姓,信任",LAT010-019
LAT010-013,传统下的再白,校对轮,已校对,法权,审查者读尽异端却不受影响,你猜全世界读书最多的人是谁？那是在共产党或法西斯式政权下负责“审查”书刊的人。他们同时又是最坚定的人。因为他们虽读了那么多“异端邪说”却丝毫不受影响。,004.灵感零捉.txt,27,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\004.灵感零捉.txt,"审查,异端邪说,书刊",LAT010-020
LAT010-014,传统下的再白,校对轮,已校对,文化,新规范能替代旧霉货,我的答复很简单：“当然有！”在旧的传统里面，有许许多多“持之无故”“言之无理”而不能使人心服的霉货，但是经过一些异端与急进者的“推陈出新”“除旧布新”的鼓吹，许多旧的恶习被淘汰了，许多新的规范树立起来了，例如在旧观念里，结婚要“拜天地”，但是当新观念来的时候，新郎新娘甚至相对行礼都没有意义了，这不是“新教条”所具有的意义么？老景说：,005.论知识人的动向.txt,6,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\005.论知识人的动向.txt,"新规范,旧传统,结婚",LAT010-021
LAT010-015,传统下的再白,校对轮,已校对,方法,稳健不是做法正确,你能说耶稣的“做法”有问题么？耶稣当年若像老景这样“稳健”，整天“斟酌情势”，刽子手们也不会赌他的外衣了！,005.论知识人的动向.txt,10,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\005.论知识人的动向.txt,"稳健,耶稣,理想",LAT010-022
LAT010-016,传统下的再白,校对轮,已校对,方法,在环境极限内行动,在这“水深波浪阔”的时代里，我们是多么渺小！多么无力！又多么短暂！如果我们能在环境允许的“极限”下，伺机蠕动一番，说说我们想说的、做做我们想做的，捣一下小乱、冒一下小险，使老顽固们高一高血压，大概这就是我们最大的“能耐”了！我们还能怎样呢？我们岂配做“杀头生意”么？,005.论知识人的动向.txt,11,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\005.论知识人的动向.txt,"环境极限,老顽固,小乱",LAT010-023
LAT010-017,传统下的再白,校对轮,已校对,人格,少做懦夫多充勇士,因此我说，在环境的“极限”下，我们少做一分懦夫，我们就该多充一分勇士！能表白一下真我，就少戴一次假面，如果我们能高飞，我们希望飞得像只多谋的九头鸟；如果我们与覆巢同下，我们希望不是一个太狼狈的坏蛋；如果我们在釜底，我们希望不做俎肉，而是一条活生生的游魂！,005.论知识人的动向.txt,12,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\005.论知识人的动向.txt,"懦夫,勇士,真我",LAT010-024
LAT010-018,传统下的再白,校对轮,已校对,人格,过早稳健就是乡愿,本着这点可怜的持身观点，我忍不住骂你们两位不脱“乡愿”之气，你们在血气方刚之年就垂垂“稳健”起来了，就带着老成持重的口吻主张“多少融合一些”（老马）和“何必曰‘绝’”（老景）了！你们也居然浇我凉水、扯我后腿了！,005.论知识人的动向.txt,13,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\005.论知识人的动向.txt,"乡愿,稳健,老成持重",LAT010-025
LAT010-019,传统下的再白,校对轮,已校对,法权,序文被权力链割除,王世杰无法，最后只好找张群托黄少谷，由黄少谷托萧同兹，再由萧同兹找到萧孟能太太，趁萧孟能不在台北的时候，把《蒋廷黻选集》李敖序割除！,007.日记八则.txt,5,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"删序,权力链,蒋廷黻选集",LAT010-027
LAT010-020,传统下的再白,校对轮,已校对,写作,文章不能被斩草除根,我现在把这篇《蒋廷黻选集》序》，重新发表在我的《李敖告别文坛十书》里，同时正告王世杰和帮王世杰遮盖丑史的人们：——我李敖的文章，“拿武士刀的人”想斩草除根都办不到，又何况你们！,007.日记八则.txt,9,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"文章,斩草除根,重发",LAT010-028
LAT010-021,传统下的再白,校对轮,已校对,政治,对异己应辩论明白,这是民国六七年间孙中山在上海写给某君的信，这该是一个多么重要的文件！凡是做为孙中山真正信徒的人，都该仔细反省反省你是否体味了这段容忍异己的“总理遗教”？对“实无所谓”“矜奇立异”的“少年之辈”，你是否采取了“与他辩论明白”的好手段？你是否采取了不耐烦不容忍的，“他种手段”？你是否“使之化为平和，或可为吾党之助”？你还是乱扣帽子，逼他激越走险，因而又增加了你们眼中的一个“敌人”的数目？……想想罢！我们本该是朋友的人们！孙中山在看着你！,007.日记八则.txt,25,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"孙中山,异己,辩论",LAT010-029
LAT010-022,传统下的再白,校对轮,已校对,政治,党内异见要和平待之,这是民国四年美国三藩市中国国民党美洲支部的重要文件，是林森写给曹汤三的。我认为这是一个被忽视的重要文件。“伏虎有术，手法亦有异同。”五十五年后读之，不知彼“本党”诸公，做何感想也！,007.日记八则.txt,29,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"林森,本党,和平",LAT010-030
LAT010-023,传统下的再白,校对轮,已校对,文化,捍卫文化者也仰洋教,曾国藩以洪秀全信洋教为罪名，起而“捍卫中国文化”，可是他的后人（如大约农、曾宝荪）却信洋教入迷，且为之终身不婚嫁，使曾家一门绝后，这可算曾“来世报”！今之“捍卫中国文化”的“老疯狗”，他们之不如汉奸曾国藩者，乃是罪孽深重，欲求“来世报”而不可得，只好落得“现世报”。不但自己要靠洋鬼子的洋鬼教吃饭，并且还祸延子嗣，使子嗣也早早出洋，喝洋水洋汤，为洋人做牛做马。呜呼！呜呼呼！,007.日记八则.txt,33,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"中国文化,洋教,现世报",LAT010-031
LAT010-024,传统下的再白,校对轮,已校对,人格,强者需要智慧力量狠心,（二）强者的条件是智慧、力量和狠心肠。,007.日记八则.txt,36,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"强者,智慧,力量",LAT010-033
LAT010-025,传统下的再白,校对轮,已校对,知识,智慧要洞澈人际与科际,（三）要有洞澈人际和知识上科际的智慧。,007.日记八则.txt,37,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"智慧,人际,科际",LAT010-034
LAT010-026,传统下的再白,校对轮,已校对,方法,强者要铲除感情干扰,（五）这里面有一种“中间因素”，可叫做感情的干扰，它包括女人、亲情、朋友、和世俗的道德标准，它们可能构成一种重大的阻力，阻止我发展我的强者的哲学，我必须必要时时铲除它们，所以我需要狠心肠。,007.日记八则.txt,39,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"感情,阻力,强者",LAT010-036
LAT010-027,传统下的再白,校对轮,已校对,人格,真理高于朋友,（八）“一个人为真理常常要牺牲朋友”，这是强者的狠心肠。,007.日记八则.txt,42,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"真理,朋友,牺牲",LAT010-037
LAT010-028,传统下的再白,校对轮,已校对,方法,矛盾关口要一刀两断,（十）“你不能同时侍奉上帝，又侍奉玛门。”我要求我在矛盾的关口，砍掉它们，义无反顾。强者不该是矛盾犹豫的人。,007.日记八则.txt,44,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\007.日记八则.txt,"矛盾,一刀两断,强者",LAT010-038
LAT010-029,传统下的再白,校对轮,已校对,法权,公帑讲学沦为权贵安抚,十二、暑期所谓学人归国讲学，已变成用国家公帑，安抚或讨好权贵的手段，并且也变成了所谓学人的省亲费和观光费。例如乔一凡在立法院攻击王世杰，王世杰就把乔一凡的女儿乔龙文当做学人请回来，乔一凡也就不再骂他。乔龙文乃一基督教教混子，哪里是什么学人！,008.王世杰“蒙混舞弊”的铁证.txt,13,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\008.王世杰“蒙混舞弊”的铁证.txt,"学人归国讲学,公帑,权贵",LAT010-040
LAT010-030,传统下的再白,校对轮,已校对,知识,最高学术机构也会空心化,以上所举，还只是王世杰主持下“中央研究院”行政上的腐败而言，至于这个国家最高学术研究机构在学术研究上有多少成绩，我们只要用一点世界性的角度，就可“视而不见”。我们看到的，只是王世杰卵翼下的一二假学人，整天不做学术研究，反到写文章栽诬养他们的纳税人是卖国者，是诈欺者，这大概是他们“中央研究”出来的结论吧？,008.王世杰“蒙混舞弊”的铁证.txt,29,《大李敖全集6.0》分章节\002.精品散文类\002.传统下的再白\008.王世杰“蒙混舞弊”的铁证.txt,"中央研究院,学术研究,假学人",LAT010-041
