id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT064-011,李敖书牍集,提取轮,待校对,文化,鲁迅也被选择性利用,这两天看到所谓《文星》“复刊三号”，发现公然重刊鲁迅《狂人日记》，乃别有感触，试为吾弟陈之。查鲁迅作品，早经明令查禁在案，但为了给贵党自己人方便，过去允许以打击《文星》为职志的胡秋原《中华杂志》公然刊行；如今又允许所谓《文星》“复刊三号”跟进，足见所谓《文星》，业已《中华杂志》化。就吾弟开放言论言，自属可喜，但这种开放，若只因人而异，故意左袒，那就未免令人有“左公左矣”之叹矣！,007.左奶、右奶，查禁哪只奶？.txt,6,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/007.左奶、右奶，查禁哪只奶？.txt,"鲁迅,查禁,国民党"
LAT064-012,李敖书牍集,提取轮,待校对,法权,不禁左书是好事,其实，只要吾弟细逛书摊，就可发现：鲁迅等左派查禁书刊，公然翻版发售，早已是家常便饭，所谓《文星》“复刊三号”所为，不过炒冷饭耳！问题不在这些左派书刊可以不被查禁（我是赞成不查禁的），问题乃在贵党整天查禁李敖的书，不遗余力；却对鲁迅等书，视若无睹，不知这种左袒标准，究竟何在？,007.左奶、右奶，查禁哪只奶？.txt,7,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/007.左奶、右奶，查禁哪只奶？.txt,"左倾,查禁,标准"
LAT064-013,李敖书牍集,提取轮,待校对,法权,开放才有标准,京育吾弟：如果查禁标准无他，只在你李敖文章为祸甚于鲁迅之故，那我就会大笑，予欲无言。否则的话，还是请网开多面，不要再因“支左”而给大家看笑话也！,007.左奶、右奶，查禁哪只奶？.txt,9,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/007.左奶、右奶，查禁哪只奶？.txt,"鲁迅,李敖,查禁"
LAT064-014,李敖书牍集,提取轮,待校对,政治,宪改秀来得太晚,所派人选一共八个，自陈履安以下，都是所谓国民党青年才俊之士也。看这段消息，我第一个反应就是：这八大臣出洋，岂不和八十年前满清政府五大臣出洋太像了吗？当年西太后年过古稀，来日可数，以戏法骗人，今天蒋经国年过古稀，来日可数，以戏法骗人，此太像者一也；当年派大臣分赴日美英德等国，今天派大臣分赴日美英德等国，此太像者二也；当年用的是“命载泽……往东西洋各国考察政治”的考察字样，今天用的是“选派从政同志赴先进国家考察”的考察字样，此太像者三也；当年纸上文章是“各国所由富强，在实行宪法……时处今日，唯有仿行宪政”，今天纸上文章是“汲取这些先进国家实施宪政与政党运作的经验，作为我国充实新法的参考”，此太像者四也；当年不见棺材不流泪，最后时不我与，完蛋大吉；今天不见棺材不流泪，最后也必时不我与，完蛋大吉，此太像者五也。,008.从五大臣到八大臣.txt,7,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/008.从五大臣到八大臣.txt,"五大臣,宪政,国民党"
LAT064-015,李敖书牍集,提取轮,待校对,政治,理想被政客分赃,吴樾死难后，他的太太也殉情了。但这两句诗，倒真可移为诗谶。因为他们为理想献身的大业，到了最后，却被一群牛鬼蛇神占尽了便宜。在他们牺牲后，他们的“同志”接收了所有革命的果实，成立了新党。这个新党，很快的丧失了素志与初衷，变成了争权夺利政治分肥的工具，既不民主，也不进步，虽然名字好听无比——叫“国民党”，可是，在“同志”眼中，国民又算老几呢？,008.从五大臣到八大臣.txt,12,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/008.从五大臣到八大臣.txt,"党外,组党,权力"
LAT064-016,李敖书牍集,提取轮,待校对,法权,邮政查扣偷走订费,我的书，过去收了订阅的钱，不料每次付邮，都被国民党邮局偷偷查扣（挂号也没用），结果不但引起读者误会，反倒弄成卖一本赔两本的窘局（即一本被查扣，一本另行设法补给读者），最后只好干脆一一退款了事，再也不搞什么订户了。后来为了方便台北市读者，曾和郑南榕的“自由时代系列周刊”联合实行买书“专人送到家”办法，总算使国民党邮局手法无所施其技，不过 限于人力，只能在台北实行，所以你除非能在台北指定代你收书的朋友，恐怕难以接受续订。现在支票仍未提示，如何处理，盼示。,009.与朋友交，其写信乎？.txt,15,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/009.与朋友交，其写信乎？.txt,"邮政,查禁,订户"
LAT064-017,李敖书牍集,提取轮,待校对,政治,理想主义者先被排挤,如今党外已走到“到了黄河又如何”的处境，争权夺利之下，保持党外理想主义于不坠的人，自属“不识时务”者，自然要被目光如豆的政客排挤，想来不胜可笑。今天《台湾时报》登阿娇姐的话，说：“‘民进党’选出中常委及评议委员很不公平，比国民党选举还‘黑’。”——党外的危机，已经由此可见矣！,009.与朋友交，其写信乎？.txt,18,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/009.与朋友交，其写信乎？.txt,"党外,理想主义,权力"
LAT064-018,李敖书牍集,提取轮,待校对,人格,天行不为小人停,这意思是说，因为天行有常，有它一定的规律，所以不因为有人怕冷就取消了冬天，不因为有人怕远就缩小了面积。天行如此，完成自我的“天行”者也一样。君子不因为小人的吵闹就改变自己的行动。君子总有他一贯的“常体”、一贯的行为标准。君子总是这样守常道的，小人却老是急功近利、老是根据一时的利害与变化而改变、思迁、动摇。古诗说：“自己在道德上行为上站得住、没有错，又何必顾虑别人的议论、别人的七嘴八舌呢？”,010.天行有常.txt,8,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/010.天行有常.txt,"天行,小人,自守"
LAT064-019,李敖书牍集,提取轮,待校对,写作,近侍应写实录,看了以后，觉得很有意思。贵校长把先生早从1948年起就“陆军中将照上将待遇”，在黄埔辈中，确属殊荣。蒋宋美龄在为先生《八十虚度追忆》写的序中，说：“济时同志先后二次内调，随侍凡十五年。”“赤心忠胆……拱卫领袖十五年如一日。”可见在殊荣以外，真正另眼看待的乃是先生这十五年侍卫长的职务。贵校长对先生的信任，自然超乎常人，而先生对贵校长的了解，自然也“随侍既久，体认必多”。所以，由先生出面多写一些详细的、没有忌讳的回忆，将是我们这些历史家们最乐见的。,011.给俞济时将军一封信.txt,16,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/011.给俞济时将军一封信.txt,"回忆录,蒋介石,历史"
LAT064-020,李敖书牍集,提取轮,待校对,方法,口头命令也要折扣,像上面这种书面文件与口头命令的实际距离，先生自当知道得特多。所以，“仍多猜疑”“不能推心置腹”的情况，恐怕不是十九路军单方面的行为，贵校长在这方面的习性，谅也大有可议吧？先生大作中，对贵校长应负责任，不置一词，反揄扬特甚，这样的写作，可信度就打折扣了。,011.给俞济时将军一封信.txt,21,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/011.给俞济时将军一封信.txt,"证据,口令,史料"
LAT064-021,李敖书牍集,提取轮,待校对,写作,只写善会连善失真,先生在《八十虚度追忆》自序里说：“……以编年方式，撰写《八十虚度追忆》。敬将领袖行谊未为世人所知者沐叙其中。”看了先生的大作，总觉得先生所透露的，实在太少，并且忌讳太多。这样子的写作，也许旨在书其“美”不书其“恶”，但是，不论从历史角度而言或从宣传技巧而言，这样写的结果，往往连“美”也乏人相信。“一二八事变”淞沪之战，先生感慨于报章只报导十九路军之英勇事迹，认为这与该军“刻意宣传有关”，但是，“中央”方面，也并非不“刻意”宣传，只是乏人相信而已。这是应该自己检讨的。即以先生在五十年后著书立说为例，所有著作，都由“国防部史政局”以“非卖品”出版，试问这又有何传播效果？——这样子的宣传，实在太不讲究效果了（记得五十四年前，先生写信给杨虎辩正浏河失守责不在八十八师，八十八师“伤亡虽众，但对于守土，从未少失”。当时这封信发表于1932年3月16日上海《时事新报》，因为借助客观的传播工具，所以颇有宣传效果）。若说著书立说之意，不在一时的宣传而在千秋的历史，但历史若出自“国防部史政局”这种官衙，势必落空，照旧乏人相信也！,011.给俞济时将军一封信.txt,28,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/011.给俞济时将军一封信.txt,"传记,史实,可信"
LAT064-022,李敖书牍集,提取轮,待校对,人格,爱人以德不遮恶,《左传》记晏子不死君难，从晏子立身中，明显看到人君之下，主要只有两类人物：一类是“私昵”（左右的宠臣）、一类是“大臣”，晏子自己，不是“私昵”，而是“大臣”。所以他在人君死后，能够大处着眼来忠君爱国，他不掩君子恶，表面看来，这是泄人君之底，但君子爱人以德、小人爱人以姑息，以德的爱法，就只有晏子这一种。,011.给俞济时将军一封信.txt,29,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/011.给俞济时将军一封信.txt,"君子,忠诚,隐恶"
LAT064-023,李敖书牍集,提取轮,待校对,写作,自传要无所讳,我盼望先生能够以“大臣”的心胸与心态，详细写一部没有忌讳的自传，自行出版，彻底发掘并检讨“大陆沉沦之罪责”“开”门思过、“不”安缄默，以垂暮之年，真的大彻大悟，做一番公布与忏悔，这才是积极的不“八十虚度”。写作与出版过程中，如有需我协助之处，我愿尽力（以1982年11月1日先生致《联合报》订正函为例，先生对刘湘之死，竟行失察，这种错误，如有内行人协助，不会发生。先生写书，“国防部史政局”那种水平的人们宜少借助也）。,011.给俞济时将军一封信.txt,30,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/011.给俞济时将军一封信.txt,"自传,禁忌,史料"
LAT064-024,李敖书牍集,提取轮,待校对,人格,站起来才有环境,我的情形是：我欠银行的钱，都还清了，我每月不再承受沉重的利息负担。除了欠刘小姐的爸爸妈妈哥哥共七十万台币外，不欠任何人的钱。我手边周转，有一些钱，但是不足以承受太大的意外，你说我的“问题是缺乏安全感、朋友的友情、未来的幸福”，应该都说得对。但是，人只要不自欺，就会相信：只有自己站得起来，其他才有依附与意义、其他才不会破灭。我的真正问题应该是我必须花费许多时间去建立我的写作环境和散布能力，这一点就不如马克思幸福。马克思只要写作就好了，其他一切由恩格斯“义助”，不须他操心。我一切都要自己来，自然就复杂得多。还有我在这岛上，一直被严密的封杀着、孤立着，你只要试拿我和其他党外人士做一比较，就不难发现我是最被国民党和它同路人封杀、孤立的人（有些党外人士还可在大学教书，还可在报上亮相等等，我都不成）。正因为我是在绝对的困境下做“单干户”的，所以心理状态，也就敌意甚深。你说：“我的看法是任何时间（年龄）都不要怕失败，这样你可以快乐些。”我想你我都不再是可以无惧失败的年龄了。直到今天，他们都打不倒我，这全是我自己站得起来的缘故。我不做持盈保泰的人，但也绝不做失败的人。梅厄夫人说以色列并不想打仗，但既然打了，就得要贏，我的强悍哲学，就是如此。,012.“财神爷”的悄悄话.txt,8,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/012.“财神爷”的悄悄话.txt,"封杀,写作,自立"
LAT064-025,李敖书牍集,提取轮,待校对,人格,主持正义不是制造纷争,小沈，你是搞出版的人，试问你为了“预借稿费”，被那些总是“筹措学费”的清高作者们倒了多少账？文星老板亦复如此。文星并非慈善机构，为何要代国民党政府负救济之责？如果文星买下那部稿子，吝于预支，或属不对，但事实上，文星并没买下那部稿子，又从何“预支”或“预借”稿费呢？这位国民党文人最后又以假设语气说如果作者肯道出“司法和警察如何迫害他”，由文星主持正义，则“预借稿费并不是不可商量的事”，这是这位国民党文人自己的感觉而已，并非事实。何况，我实在看不出来，为什么鼓励别人揭发司法和警察迫害人就是“制造是非”？在我眼中的“主持正义”，在国民党文人眼中，竟是“制造是非”，小沈啊，这就是我和这种人道德标准不同的地方！,013.给沈登恩信中的几段.txt,8,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/013.给沈登恩信中的几段.txt,"正义,友情,是非"
LAT064-026,李敖书牍集,提取轮,待校对,人格,不卖朋友,这位国民党文人的道德标准，还有更与我不同的。胡适拿我给胡适的信给徐高阮看，徐高阮扣住不还，并伙同胡秋原在台北妇女之家开声讨李敖大会，公布此信并到警总检举，这种行为，对胡适而言，是谓欺长；对李敖而言，是谓卖友（他对他老同学殷海光的落井下石，也属卖友一类）。这样子道德标准的人，国民党文人却誉之为“百分之百的书生，也是百分之百的君子”！真是好个“书生”、好个“君子”！,013.给沈登恩信中的几段.txt,9,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/013.给沈登恩信中的几段.txt,"朋友,人格,道德"
LAT064-027,李敖书牍集,提取轮,待校对,文化,不提李敖成风尚,俞大纲点名感谢了每一位帮他的人，可是就是不敢提到“两位文史品位及见解极高超、读书论学目光极犀利的青年”中的另一位！这不太有趣了吗？到了出书后，俞大纲还寄我一册，上题：“违君之教，不敢以此书问世，仍盼痛加纠绳，此上李敖学友。大纲。1967年12月。”我收到后，深为这种高级知识分子的伪善与胆怯，感到茫然。,014.“不提李敖之名”记趣.txt,12,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/014.“不提李敖之名”记趣.txt,"知识分子,封锁,名字"
LAT064-028,李敖书牍集,提取轮,待校对,人格,怕到高层也沉默,俞大纲、方豪不敢提我名字的时候，只不过时当文星犯讳和被封而已，我已经被敬而远之如此矣，比照后来在我被捕后，台大历史系出版《姚从吾先生哀思录》，把与姚从吾的六人合照上，五人标出姓名，只有一个变成了失姓失名的“等”而不敢提此人即李敖之事，可知一切都在“骨牌理论”中，只是从没想到：这一理论，竟在一二十年后，犹为八十老翁梁先生谨守勿失也！,014.“不提李敖之名”记趣.txt,17,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/014.“不提李敖之名”记趣.txt,"知识分子,恐惧,沉默"
LAT064-029,李敖书牍集,提取轮,待校对,文化,索引抹名也是封锁,看了吾敌吾友的这些作风，再看国泰出版的《21世纪世界彩色百科全书》中没李敖名字；中华出版《中华民国当代名人录》中没李敖名字；行政院文化建设委员会出版《中华民国作家作品目录》中没李敖名字……就可知道封锁李敖，实在是一件时髦的事呢！,014.“不提李敖之名”记趣.txt,18,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/014.“不提李敖之名”记趣.txt,"文化索引,李敖,封杀"
LAT064-030,李敖书牍集,提取轮,待校对,人格,报恩不能怕提名,这种应该感恩的大事，又以“孙××”一笔带过，咳，世道人心、学人风范，我于此又见之矣！,014.“不提李敖之名”记趣.txt,25,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/014.“不提李敖之名”记趣.txt,"孙立人,纪念,感恩"
LAT064-031,李敖书牍集,提取轮,待校对,法权,登记不能私下转手,二、复查《出版法施行细则》第17条明定：“新闻纸、杂志或出版业发行人，不得将其登记证租借转让他人发行，违者依出版法第40条第1项第2款规定处分之。”试问《八十年代》发行人康宁祥此种行为，又与“转让他人发行”者相去几希？依《出版法》之原则，发行人乃依《出版法》第9条送经政府核准而取得公法上之权利，且有消极资格限制，并非任何人得以代理（参见台湾高等法院1966年法律座谈会民事类第28号决议）。依贵处《出版事业业务手册》第142页“（十三）擅将登记证转让他人发行应予停刊处分”一节，显已符合行政院新闻局1975年5月13日（64）局复版乙字第05212号致台湾省政府新闻处函中所列情况而“应予从严处分”。如今该书刊发行近半年，未见贵处依法处理，今请答复，此其二。,015.请台北市政府新闻处答复.txt,8,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/015.请台北市政府新闻处答复.txt,"出版登记,法律,转让"
LAT064-032,李敖书牍集,提取轮,待校对,政治,禁批李敖却放反李敖,六、查该书刊丑化李敖，事证至明。贵处对李敖批评国民党之书，无一不禁；对此种丑化李敖之书，却非法纵容、配合此种“党外”打击党外前辈，用心至为可疑。特提出以上五点，即请答复为何。,015.请台北市政府新闻处答复.txt,12,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/015.请台北市政府新闻处答复.txt,"查禁,党外,政府目的"
LAT064-033,李敖书牍集,提取轮,待校对,写作,报纸要对广告负责,二、查依台端等所公开服膺的1957年9月1日台北市新闻记者公会第八届会员大会通过的《中国新闻记者信条》第7条，明确表示：“吾人深信：报纸对于广告之真伪良莠，读者是否受欺受害，应负全责。绝不因金钱之收入，而出卖读者、社会之风化与报纸之信誉。”如今登出这种水平的广告，是否不“真”而“伪”、不“良”而“莠”，使读者“受欺受害”，且贵报显然不知“报纸之信誉”为何物，并且“应负全责”，自有待台端等惠予解释。此其二。,016.有关《自立晚报》的函与状.txt,7,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/016.有关《自立晚报》的函与状.txt,"报纸,广告,责任"
LAT064-034,李敖书牍集,提取轮,待校对,法权,媒体应拒绝害人广告,三、复依台端等所公开信奉的1974年9月1日新闻评议委员会一届一次会议修正通过的《中华民国报业道德规范》第7项，明确表示：“广告必须真实、负责，以免社会受害。”“报纸应拒绝刊登伪药、密医、诈欺、勒索、夸大不实、妨害家庭、有伤风化、迷信、违反科学与医治绝症及其他危害社会道德之广告。”如今登出这种水平的广告，是否属不“真实”不“负责”，且为“应拒绝刊登”之广告，自有待台端等惠予解释。此其三。,016.有关《自立晚报》的函与状.txt,8,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/016.有关《自立晚报》的函与状.txt,"广告,法律,伤害"
LAT064-035,李敖书牍集,提取轮,待校对,政治,独立报纸也可同路,五、贵报虽标榜“无党无派、独立经营”，事实上却为国民党同路人、为党外放水派传声筒，这两种身份，大家都心里明白。贵报对李敖素欠友善，如今在新闻上抹杀、小化之不足，竟还变本加厉，以广告丑诋，究竟是何居心，自有待台端等惠予解释。此其五。,016.有关《自立晚报》的函与状.txt,10,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/016.有关《自立晚报》的函与状.txt,"自立晚报,国民党,同路"
LAT064-036,李敖书牍集,提取轮,待校对,法权,党外不是护身符,在这种妙事下，朋友要想见我，得到法院才成。前几天邓维桢到法院作证，正好碰到我，聊了一阵。因为过去朱高正到我家来拜访，是邓维桢介绍、陪同前来的，所以聊天中自然谈到朱高正。我说：“有些眼光短视的人别有用心的宣传说李敖告朱高正是党外告党外，其实这是人告人，不是什么党外告党外。党外不是诽谤别人的护符，何况有些人才做了几天党外，都大成问题。朱高正在被师心自用的尤清奥援以前，他是党外吗？正因为这是人告人，不是什么党外告党外，所以，在朱高正打着党外旗号竞选立法委员时，我李敖对苏洪月娇为他助选、对郑南榕的杂志为他宣传，都一概不闻不问！你邓维桢知道我李敖跟苏洪夫妇有道义之交、对南榕杂志有影响力，但我却毫无兴趣去纠正——我不阻止任何人去做任何形式的党外。所以我告朱高正，是一个人被诽谤了告另一个人，并不是什么党外告党外！何况，对李敖说来，谁又稀罕做今天这种党外呢？忘恩负义的台湾人，也不承认李敖是党外啊！”,017.是人告人，不是党外告党外.txt,5,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/017.是人告人，不是党外告党外.txt,"诽谤,党外,人告人"
LAT064-037,李敖书牍集,提取轮,待校对,写作,个案追索黑暗,来信收到。接连读了你写的一篇篇有关国民党黑暗统治下奇冤异惨的大部头文字，对老兄的博闻强记、巨细不遗，非常佩服、非常高兴。我素来主张对黑暗的揭发，要做“个案详追”的细部工夫。细部工夫虽然追来极其辛苦，并且所涉人数有限，对许许多多的奇冤异惨尚不足以一一清理，但是能够以个案不断扩张、不断类比，这样做多了、做久了，国民党统治下的黑暗，也就举一反三了。,018.“要埋单”.txt,4,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/018.“要埋单”.txt,"黑狱,个案,写作"
LAT064-038,李敖书牍集,提取轮,待校对,写作,不写就是姑息,自来难友苦黑狱久矣，但出狱以后，人人不是不能写，就是不敢写。这种态度，其实也无异是对国民党黑暗统治的一种变相姑息或纵容。相对起来，我们这些能写也敢写的，自然就属难能胆敢了。我总觉得我们这些劫后余生的难友们，如今奋笔所为，无非是清算国民党的黑暗统治，要跟这种统治算一笔清账。广东话有所谓“埋单”，这话流传到台湾，变成“买单”，意指饭后结账。事实上，乃指结账后账单一张压一张埋入其中之意。它的原始意义是替人办身后事，所以代人付账“要埋单”，也就可引喻为代人办丧事。国特宗荣禄回忆录中说他来台湾前，约他山西老乡宋伟霖教授一起来，宋教授责备他说：“国民党已寿终正寖，你还想亲视含殓。”我们这些难友们，都不幸沦为“亲视含殓”者流，说来对生命也是一种浪费，但是既然阴错阳差如此，也就干脆大大“要埋单”一番，以出鸟气而张大义了。亨利老兄奋笔之余，必太息吾言。,018.“要埋单”.txt,6,《大李敖全集6.0》分章节/008.书信函件类/007.李敖书牍集/018.“要埋单”.txt,"冤狱,写作,清算"
